date,hospital_onset_covid
2022/07/28,8.0
2022/11/04,2.0
2022/07/09,42.0
2022/07/18,39.0
2022/07/18,56.0
2022/12/23,0.0
2022/11/17,2.0
2022/08/26,116.0
2022/09/01,410.0
2023/01/27,26.0
2022/07/15,21.0
2022/12/09,17.0
2022/10/31,3.0
2022/10/01,26.0
2022/12/08,5.0
2023/02/13,4.0
2022/08/10,8.0
2022/11/20,30.0
2022/10/04,17.0
2022/08/18,10.0
2022/08/06,2.0
2023/02/27,33.0
2023/02/22,0.0
2022/12/10,30.0
2023/01/21,1.0
2022/08/11,1.0
2022/08/06,84.0
2022/08/09,397.0
2023/01/20,0.0
2022/10/27,17.0
2022/12/31,59.0
2023/01/30,40.0
2022/08/21,5.0
2022/07/15,57.0
2022/09/04,22.0
2022/11/03,19.0
2022/11/19,8.0
2022/09/07,23.0
2022/11/07,56.0
2022/11/04,7.0
2022/08/14,5.0
2022/10/09,13.0
2022/12/21,5.0
2023/01/09,10.0
2022/09/28,8.0
2022/08/25,26.0
2022/12/18,2.0
2023/02/09,43.0
2022/11/27,1.0
2022/08/04,10.0
2023/03/01,3.0
2022/08/30,7.0
2022/09/26,11.0
2022/09/09,7.0
2022/12/05,5.0
2022/12/22,1.0
2023/01/17,290.0
2022/10/10,7.0
2023/01/13,61.0
2022/10/16,1.0
2022/11/26,97.0
2023/01/06,9.0
2022/11/27,5.0
2022/09/28,4.0
2022/09/06,4.0
2022/12/27,12.0
2023/01/23,13.0
2022/07/03,9.0
2022/11/03,6.0
2022/08/28,11.0
2022/08/10,20.0
2022/12/07,102.0
2023/01/12,13.0
2022/10/04,3.0
2022/11/30,101.0
2022/09/25,466.0
2022/07/19,26.0
2022/11/30,632.0
2022/10/01,28.0
2022/09/03,21.0
2022/07/15,16.0
2023/02/12,41.0
2023/03/05,2.0
2023/02/23,1.0
2022/11/01,2.0
2022/09/14,42.0
2023/01/30,27.0
2022/11/22,25.0
2022/09/21,9.0
2022/07/21,3.0
2023/02/18,9.0
2023/02/22,0.0
2022/11/01,26.0
2022/09/29,10.0
2022/12/02,21.0
2022/08/12,15.0
2023/01/25,43.0
2022/10/21,1.0
2023/01/02,47.0
2022/11/02,0.0
2022/07/17,3.0
2022/09/16,15.0
2022/10/13,8.0
2022/07/12,340.0
2023/02/21,0.0
2022/11/13,2.0
2022/08/23,16.0
2023/03/02,0.0
2022/11/27,25.0
2022/09/03,24.0
2022/08/18,15.0
2022/11/27,38.0
2022/12/28,7.0
2022/09/18,29.0
2023/02/08,12.0
2022/11/27,3.0
2022/08/29,7.0
2022/07/15,14.0
2022/08/08,24.0
2023/01/19,6.0
2023/03/01,15.0
2022/07/12,134.0
2022/08/23,3.0
2022/12/02,65.0
2022/07/29,374.0
2022/11/06,26.0
2023/02/17,19.0
2022/07/13,19.0
2022/09/24,18.0
2022/10/28,36.0
2022/12/31,11.0
2022/12/28,12.0
2022/10/04,0.0
2022/06/30,20.0
2022/09/12,21.0
2022/07/07,6.0
2023/02/18,30.0
2022/09/24,13.0
2022/09/07,12.0
2022/11/22,2.0
2023/01/30,79.0
2022/10/02,92.0
2022/10/29,1.0
2022/10/07,41.0
2022/08/13,16.0
2022/10/21,14.0
2022/12/13,4.0
2022/10/10,17.0
2022/08/12,51.0
2022/12/26,4.0
2022/07/31,20.0
2022/09/18,45.0
2022/07/17,381.0
2023/01/19,0.0
2023/02/01,36.0
2023/02/14,32.0
2023/01/09,24.0
2023/01/18,33.0
2023/02/26,4.0
2022/12/16,1.0
2023/02/14,0.0
2023/03/04,1.0
2022/08/08,1.0
2022/07/21,4.0
2022/10/11,50.0
2022/11/11,34.0
2023/02/04,39.0
2022/08/07,56.0
2022/07/27,19.0
2022/12/21,1.0
2023/02/20,8.0
2022/11/09,16.0
2022/08/01,9.0
2023/01/21,4.0
2023/01/10,9.0
2023/02/09,0.0
2022/12/04,3.0
2022/08/26,2.0
2022/11/28,5.0
2022/10/29,22.0
2023/01/14,2.0
2022/11/06,3.0
2023/01/07,62.0
2022/10/16,8.0
2023/02/27,4.0
2022/07/07,43.0
2022/07/07,9.0
2022/11/27,14.0
2022/11/29,5.0
2023/02/06,30.0
2022/07/26,0.0
2022/11/28,28.0
2022/12/17,55.0
2022/10/03,2.0
2022/08/28,10.0
2022/12/28,15.0
2022/10/10,17.0
2022/11/18,28.0
2022/08/19,39.0
2022/07/25,7.0
2023/01/26,5.0
2022/09/26,14.0
2022/10/24,15.0
2023/03/05,6.0
2023/02/09,69.0
2022/12/05,2.0
2022/07/22,5.0
2023/03/04,58.0
2022/07/18,71.0
2022/09/20,5.0
2022/08/15,4.0
2022/09/01,12.0
2022/09/08,19.0
2023/02/22,5.0
2022/09/04,3.0
2022/11/17,27.0
2022/07/29,8.0
2022/11/01,3.0
2022/11/02,23.0
2022/08/27,107.0
2022/12/07,26.0
2022/10/30,3.0
2022/07/19,2.0
2022/09/14,4.0
2022/07/01,4.0
2022/09/26,5.0
2022/08/26,25.0
2022/08/06,18.0
2022/12/22,0.0
2022/07/01,1.0
2022/09/17,0.0
2023/01/03,8.0
2023/01/28,9.0
2022/08/17,27.0
2022/11/02,5.0
2023/02/16,207.0
2022/12/27,34.0
2022/10/01,335.0
2022/08/26,2.0
2022/12/12,4.0
2022/12/23,5.0
2023/01/05,8.0
2022/11/15,17.0
2022/08/07,46.0
2023/01/13,86.0
2023/01/24,5.0
2023/02/27,8.0
2023/02/09,5.0
2022/10/24,10.0
2022/10/06,28.0
2023/02/16,32.0
2022/08/31,0.0
2023/01/13,0.0
2022/08/18,118.0
2023/01/23,1.0
2022/12/22,13.0
2023/01/16,12.0
2022/08/15,25.0
2022/09/14,434.0
2022/09/11,27.0
2022/09/16,25.0
2023/01/04,15.0
2022/09/14,3.0
2023/02/08,14.0
2022/08/01,14.0
2022/12/09,1.0
2022/07/11,1.0
2022/07/31,51.0
2022/08/10,45.0
2022/11/25,332.0
2022/09/19,95.0
2023/03/04,6.0
2023/01/26,5.0
2023/01/14,81.0
2023/03/02,38.0
2022/08/29,28.0
2022/08/25,5.0
2023/02/08,77.0
2022/08/16,3.0
2022/07/10,120.0
2022/10/21,3.0
2022/08/23,0.0
2023/01/06,6.0
2022/07/28,19.0
2022/12/10,6.0
2023/01/29,15.0
2023/02/26,202.0
2022/09/23,98.0
2023/02/12,10.0
2022/08/05,15.0
2022/11/09,7.0
2023/01/13,160.0
2023/01/10,7.0
2022/07/25,3.0
2022/08/04,3.0
2023/03/06,72.0
2022/11/21,5.0
2022/10/01,33.0
2022/11/22,7.0
2022/08/12,53.0
2022/07/23,10.0
2022/09/22,19.0
2022/10/12,6.0
2023/02/05,16.0
2022/12/01,1.0
2022/11/04,3.0
2022/11/12,5.0
2022/12/09,6.0
2022/08/08,29.0
2022/07/09,15.0
2022/08/25,2.0
2022/12/25,95.0
2022/09/07,0.0
2022/09/29,1.0
2022/12/30,2.0
2023/02/14,1.0
2022/12/15,5.0
2022/09/21,10.0
2022/12/06,1.0
2023/02/03,42.0
2022/10/27,5.0
2022/10/18,1.0
2023/02/11,5.0
2023/03/01,3.0
2022/07/23,21.0
2022/12/30,11.0
2023/02/19,0.0
2022/11/19,22.0
2022/12/17,29.0
2022/07/30,52.0
2022/09/04,27.0
2022/12/30,13.0
2022/10/15,14.0
2023/01/06,62.0
2023/01/21,38.0
2022/08/16,65.0
2022/11/18,11.0
2022/07/05,0.0
2022/11/13,55.0
2022/12/24,3.0
2023/02/06,8.0
2022/12/11,33.0
2022/09/16,42.0
2022/10/19,1.0
2022/10/14,31.0
2022/11/28,97.0
2022/10/14,85.0
2022/11/01,1.0
2022/10/02,14.0
2022/12/11,47.0
2023/02/25,3.0
2022/12/18,31.0
2022/10/21,3.0
2022/09/10,7.0
2022/08/28,71.0
2022/09/20,24.0
2022/08/11,7.0
2022/10/14,6.0
2023/02/25,18.0
2022/07/06,16.0
2022/08/08,6.0
2023/03/01,14.0
2022/09/21,5.0
2022/10/09,42.0
2023/03/05,17.0
2023/01/01,122.0
2023/01/15,1.0
2023/01/02,10.0
2022/11/16,43.0
2023/01/24,1.0
2022/11/11,5.0
2023/02/03,5.0
2022/07/11,0.0
2023/01/06,32.0
2022/09/11,14.0
2022/08/31,24.0
2023/03/03,1.0
2022/10/30,32.0
2022/07/05,33.0
2022/12/13,7.0
2023/01/10,21.0
2022/07/20,10.0
2023/01/12,10.0
2022/10/25,8.0
2022/07/04,7.0
2023/01/29,0.0
2022/12/21,4.0
2022/09/04,37.0
2022/10/11,16.0
2022/12/13,59.0
2022/09/10,422.0
2022/08/23,10.0
2022/10/04,21.0
2022/10/22,10.0
2022/10/23,0.0
2022/12/31,7.0
2022/07/13,11.0
2022/12/21,35.0
2022/11/21,58.0
2023/02/05,23.0
2022/09/07,2.0
2022/09/25,0.0
2022/09/22,40.0
2022/10/20,4.0
2022/11/06,0.0
2022/07/17,3.0
2022/07/04,95.0
2022/08/20,21.0
2023/01/14,4.0
2022/10/01,4.0
2023/01/03,48.0
2022/09/05,0.0
2022/08/29,5.0
2022/11/28,19.0
2022/09/23,47.0
2022/09/20,1.0
2023/01/31,19.0
2022/09/20,43.0
2022/09/29,1.0
2022/10/07,13.0
2023/01/02,16.0
2022/06/30,0.0
2022/08/02,12.0
2022/10/10,24.0
2022/11/10,2.0
2022/12/09,21.0
2022/09/25,2.0
2023/01/11,63.0
2022/08/19,14.0
2022/07/10,32.0
2022/08/04,51.0
2023/03/01,2.0
2022/08/24,1.0
2022/10/15,17.0
2023/02/04,1.0
2022/10/22,9.0
2022/09/21,34.0
2022/09/08,4.0
2022/09/02,1.0
2023/02/14,0.0
2022/10/16,9.0
2022/08/12,27.0
2023/02/05,30.0
2022/07/13,20.0
2022/09/12,3.0
2022/09/04,24.0
2022/12/24,60.0
2022/10/24,16.0
2023/01/11,41.0
2022/09/01,3.0
2022/09/10,17.0
2022/12/01,0.0
2022/08/02,108.0
2023/01/07,44.0
2022/11/16,5.0
2022/09/30,28.0
2023/01/28,13.0
2023/01/08,40.0
2022/12/06,5.0
2022/08/29,1.0
2022/08/05,422.0
2022/10/25,20.0
2022/09/07,3.0
2022/12/30,3.0
2023/03/01,7.0
2022/10/30,18.0
2022/07/03,26.0
2023/01/06,15.0
2022/07/02,25.0
2022/10/23,2.0
2023/01/10,37.0
2022/10/18,17.0
2023/02/12,4.0
2023/03/02,4.0
2023/02/26,23.0
2022/07/30,420.0
2022/08/12,12.0
2022/07/14,22.0
2023/03/06,12.0
2022/12/11,43.0
2022/10/18,17.0
2022/07/10,36.0
2022/11/05,20.0
2022/10/06,38.0
2022/09/30,1.0
2023/02/17,31.0
2022/10/12,27.0
2022/08/20,14.0
2023/03/02,2.0
2022/12/25,23.0
2022/11/26,23.0
2022/12/01,65.0
2022/08/16,27.0
2023/03/05,11.0
2022/11/01,2.0
2022/09/08,37.0
2023/02/27,22.0
2022/09/21,339.0
2022/08/04,9.0
2022/12/31,19.0
2022/12/19,56.0
2022/08/27,25.0
2023/01/01,14.0
2022/11/18,2.0
2023/03/04,30.0
2022/08/18,42.0
2022/07/02,1.0
2022/07/29,20.0
2023/02/25,173.0
2022/11/05,550.0
2022/12/18,9.0
2022/11/19,1.0
2023/02/17,1.0
2022/07/27,7.0
2023/02/26,1.0
2022/12/06,8.0
2022/12/16,1.0
2022/12/30,54.0
2022/10/13,14.0
2022/09/10,12.0
2022/07/26,118.0
2023/01/04,1.0
2022/08/22,14.0
2023/01/25,0.0
2022/10/24,10.0
2022/07/16,12.0
2022/09/27,13.0
2022/10/19,26.0
2023/01/04,32.0
2022/07/04,16.0
2022/12/08,68.0
2022/11/24,7.0
2022/07/11,8.0
2022/10/05,11.0
2022/11/12,41.0
2022/12/11,6.0
2022/08/10,12.0
2022/09/27,5.0
2022/11/08,13.0
2023/02/22,38.0
2022/11/15,557.0
2022/12/15,17.0
2022/12/11,2.0
2022/08/10,13.0
2022/08/26,0.0
2023/01/20,4.0
2022/10/08,8.0
2022/11/20,30.0
2022/07/01,40.0
2022/11/06,16.0
2022/08/07,138.0
2023/03/01,7.0
2022/09/14,19.0
2023/02/25,10.0
2022/12/30,16.0
2022/07/22,18.0
2022/10/27,20.0
2022/08/19,64.0
2022/08/15,26.0
2023/02/03,8.0
2022/09/22,7.0
2022/07/16,20.0
2022/08/17,18.0
2022/10/04,4.0
2022/09/15,17.0
2022/11/15,7.0
2022/10/20,9.0
2022/07/08,19.0
2022/09/19,1.0
2023/01/18,136.0
2022/12/06,5.0
2023/02/08,20.0
2022/10/22,30.0
2022/11/18,2.0
2022/08/20,121.0
2022/10/05,54.0
2022/07/08,8.0
2022/10/14,8.0
2022/10/02,7.0
2022/11/26,25.0
2023/02/22,14.0
2023/02/24,18.0
2022/07/06,360.0
2022/10/14,1.0
2022/11/02,334.0
2022/08/21,60.0
2022/10/08,2.0
2022/08/09,12.0
2022/08/23,10.0
2022/09/17,28.0
2022/10/05,9.0
2022/09/13,0.0
2023/02/20,0.0
2022/09/03,3.0
2022/12/23,13.0
2023/01/07,0.0
2022/11/10,3.0
2022/08/13,17.0
2022/12/13,32.0
2023/01/05,62.0
2022/09/18,6.0
2022/10/18,0.0
2022/07/31,52.0
2022/11/14,3.0
2023/01/16,18.0
2022/07/19,1.0
2023/02/17,7.0
2022/07/08,6.0
2022/08/24,62.0
2022/08/04,0.0
2022/12/25,4.0
2022/09/05,1.0
2022/07/16,82.0
2022/10/13,28.0
2023/03/05,2.0
2022/08/31,37.0
2022/09/21,5.0
2023/02/10,16.0
2023/03/03,0.0
2022/12/12,10.0
2022/10/02,7.0
2022/10/27,7.0
2022/12/03,25.0
2022/12/31,10.0
2022/10/02,20.0
2023/02/12,32.0
2022/12/29,12.0
2022/08/11,30.0
2022/11/26,10.0
2022/11/03,4.0
2023/01/22,24.0
2023/01/25,9.0
2022/11/26,37.0
2023/02/13,39.0
2023/02/20,1.0
2022/11/13,1.0
2022/10/24,11.0
2022/07/27,56.0
2022/11/21,18.0
2022/07/06,52.0
2022/07/23,133.0
2023/01/06,14.0
2022/07/19,348.0
2022/08/14,38.0
2022/07/21,9.0
2022/11/14,10.0
2022/12/01,2.0
2022/10/12,21.0
2022/07/21,49.0
2022/07/04,288.0
2022/11/14,1.0
2023/01/26,15.0
2022/09/24,8.0
2022/11/04,5.0
2022/07/10,15.0
2022/11/16,1.0
2023/02/19,5.0
2022/10/11,72.0
2022/11/24,2.0
2022/12/02,0.0
2023/02/10,16.0
2022/07/03,32.0
2022/07/27,167.0
2022/09/06,12.0
2022/07/19,7.0
2022/09/24,56.0
2022/08/02,5.0
2022/07/07,142.0
2022/12/01,12.0
2022/11/11,1.0
2022/12/12,7.0
2022/10/10,6.0
2022/07/04,17.0
2022/09/17,18.0
2022/10/02,31.0
2022/11/28,3.0
2022/12/03,11.0
2022/09/21,3.0
2022/07/18,4.0
2022/09/10,33.0
2022/10/27,5.0
2022/09/28,35.0
2023/02/27,0.0
2022/12/22,18.0
2022/08/09,39.0
2023/01/27,7.0
2022/11/23,3.0
2022/08/16,54.0
2022/07/08,8.0
2022/08/02,14.0
2022/12/02,41.0
2022/10/21,6.0
2023/01/04,1.0
2022/11/08,15.0
2022/09/20,1.0
2022/07/08,38.0
2022/10/23,11.0
2023/02/07,16.0
2022/08/06,1.0
2022/10/18,14.0
2023/01/30,60.0
2022/07/05,13.0
2023/02/03,15.0
2022/11/05,1.0
2022/08/22,65.0
2023/01/27,18.0
2022/10/20,16.0
2022/08/13,11.0
2022/10/16,20.0
2022/08/26,21.0
2022/09/18,36.0
2022/11/25,5.0
2022/08/28,18.0
2022/10/30,0.0
2023/02/01,100.0
2022/07/01,16.0
2022/08/18,13.0
2022/11/26,25.0
2022/07/18,14.0
2022/08/16,6.0
2022/08/30,4.0
2022/07/26,375.0
2022/12/21,730.0
2022/07/14,22.0
2022/12/15,88.0
2023/01/15,0.0
2023/03/02,11.0
2023/02/28,12.0
2023/02/10,30.0
2023/02/24,0.0
2022/10/28,0.0
2022/11/18,41.0
2022/12/27,55.0
2022/11/10,5.0
2023/01/24,1.0
2023/01/23,4.0
2022/12/12,4.0
2022/09/16,1.0
2023/01/09,34.0
2023/01/16,4.0
2022/12/05,70.0
2022/10/30,521.0
2022/11/24,23.0
2022/07/25,142.0
2022/07/17,3.0
2022/09/30,9.0
2022/07/09,92.0
2022/08/21,114.0
2022/11/01,0.0
2022/10/05,6.0
2022/10/26,6.0
2022/07/23,128.0
2022/11/24,3.0
2023/01/27,6.0
2023/02/15,26.0
2022/12/22,18.0
2022/09/06,39.0
2023/02/02,8.0
2022/07/28,8.0
2022/12/20,169.0
2023/01/19,11.0
2023/01/17,14.0
2022/12/16,22.0
2023/01/14,141.0
2022/09/08,4.0
2022/07/25,14.0
2023/01/16,41.0
2022/12/21,17.0
2022/08/24,103.0
2023/02/02,1.0
2022/09/20,12.0
2022/07/26,12.0
2023/01/12,3.0
2023/02/21,5.0
2022/11/28,16.0
2023/01/31,1.0
2022/07/02,66.0
2022/09/27,3.0
2022/09/20,66.0
2022/07/24,52.0
2023/01/21,33.0
2022/11/07,13.0
2023/01/27,9.0
2022/12/31,9.0
2022/12/19,35.0
2022/08/05,13.0
2023/01/14,61.0
2022/07/22,18.0
2022/10/09,0.0
2022/12/04,5.0
2023/01/28,33.0
2023/02/04,30.0
2022/09/17,5.0
2022/11/07,36.0
2022/08/02,5.0
2022/08/11,4.0
2022/09/15,337.0
2022/12/01,20.0
2022/07/23,5.0
2023/01/02,29.0
2022/07/15,2.0
2022/09/14,10.0
2022/10/25,61.0
2022/08/07,33.0
2022/12/05,75.0
2022/08/17,130.0
2022/07/07,6.0
2022/11/14,3.0
2022/08/07,79.0
2022/09/26,9.0
2022/10/26,84.0
2022/12/26,18.0
2022/07/25,10.0
2023/02/15,10.0
2023/02/02,27.0
2022/09/04,8.0
2022/08/27,5.0
2023/02/20,10.0
2022/08/02,13.0
2022/10/14,15.0
2022/07/20,2.0
2023/01/09,6.0
2022/08/09,32.0
2023/02/15,3.0
2022/12/28,1.0
2022/08/05,27.0
2022/07/07,78.0
2022/09/11,2.0
2022/11/12,0.0
2023/02/13,17.0
2022/06/30,57.0
2022/08/31,347.0
2022/09/20,1.0
2022/10/07,12.0
2022/09/30,9.0
2022/09/19,17.0
2023/02/11,3.0
2023/01/20,67.0
2022/11/30,12.0
2023/01/16,26.0
2022/10/14,1.0
2022/11/03,2.0
2022/10/20,21.0
2022/12/03,51.0
2023/01/17,6.0
2022/06/30,32.0
2022/07/25,28.0
2023/02/28,54.0
2022/12/27,43.0
2022/09/12,39.0
2022/09/10,4.0
2023/01/15,2.0
2022/07/04,26.0
2022/12/05,62.0
2022/07/17,25.0
2023/01/23,77.0
2022/10/03,20.0
2022/07/19,16.0
2023/01/21,21.0
2023/02/09,0.0
2022/08/12,13.0
2022/09/07,22.0
2023/01/30,14.0
2023/02/02,8.0
2022/11/03,2.0
2022/07/24,12.0
2023/02/17,29.0
2022/08/05,5.0
2022/08/31,100.0
2022/08/14,12.0
2022/09/07,28.0
2023/01/05,8.0
2023/02/17,0.0
2022/08/01,22.0
2023/02/12,4.0
2022/08/04,433.0
2022/07/20,44.0
2022/12/09,41.0
2023/02/18,31.0
2022/11/09,62.0
2022/12/14,49.0
2023/02/21,0.0
2022/11/13,2.0
2022/10/05,10.0
2022/08/08,9.0
2022/07/16,10.0
2022/11/22,7.0
2022/07/01,3.0
2022/09/15,0.0
2022/07/06,7.0
2022/11/20,0.0
2023/02/14,29.0
2022/07/13,36.0
2022/07/17,22.0
2022/10/27,4.0
2022/09/25,13.0
2022/11/14,8.0
2022/10/04,9.0
2023/01/17,6.0
2022/12/25,14.0
2022/09/25,32.0
2022/11/13,19.0
2022/07/22,70.0
2022/10/30,0.0
2022/08/01,25.0
2023/01/20,22.0
2022/09/11,1.0
2022/11/22,32.0
2022/10/09,9.0
2023/01/15,21.0
2022/08/10,32.0
2023/02/19,25.0
2022/11/21,5.0
2022/10/06,30.0
2022/10/12,0.0
2023/02/09,2.0
2022/12/22,16.0
2023/01/18,10.0
2022/10/15,336.0
2023/01/13,7.0
2022/11/09,2.0
2022/08/30,35.0
2022/12/23,45.0
2022/11/05,9.0
2022/10/31,10.0
2023/01/24,10.0
2022/07/09,19.0
2022/09/05,18.0
2022/07/02,64.0
2022/11/11,1.0
2023/02/15,3.0
2022/12/30,0.0
2022/11/15,27.0
2023/02/20,3.0
2022/11/04,4.0
2023/02/15,30.0
2023/02/17,26.0
2022/07/03,6.0
2022/09/21,42.0
2023/01/18,5.0
2022/07/31,155.0
2023/02/06,1.0
2023/01/17,10.0
2022/12/25,17.0
2022/10/03,11.0
2022/09/19,4.0
2022/08/15,6.0
2022/12/15,21.0
2022/09/13,25.0
2022/12/04,17.0
2022/09/30,26.0
2022/10/12,9.0
2022/10/21,9.0
2022/08/03,16.0
2022/12/05,20.0
2022/07/13,0.0
2023/02/09,1.0
2023/02/05,32.0
2022/11/15,31.0
2022/10/14,11.0
2023/01/23,3.0
2022/07/18,126.0
2022/11/10,5.0
2022/08/20,1.0
2023/02/11,10.0
2022/12/15,69.0
2022/11/19,11.0
2022/07/27,19.0
2022/12/14,25.0
2022/08/29,11.0
2022/07/15,6.0
2022/08/06,3.0
2022/09/25,2.0
2022/07/14,19.0
2023/03/02,0.0
2023/02/14,9.0
2022/08/14,14.0
2022/09/06,9.0
2022/11/08,2.0
2022/08/15,2.0
2023/02/18,20.0
2023/02/28,59.0
2022/07/15,7.0
2022/09/23,4.0
2022/07/17,5.0
2022/12/06,4.0
2022/11/01,14.0
2022/11/23,4.0
2022/11/24,57.0
2022/09/03,13.0
2022/07/13,32.0
2022/12/11,26.0
2022/07/05,9.0
2023/02/05,8.0
2022/12/04,4.0
2022/10/23,3.0
2022/08/17,8.0
2022/10/05,2.0
2022/07/06,7.0
2022/12/03,12.0
2023/02/13,4.0
2023/03/06,6.0
2022/10/11,8.0
2022/11/27,0.0
2022/10/09,13.0
2023/02/03,31.0
2023/01/26,40.0
2022/08/01,148.0
2023/03/06,18.0
2022/09/27,4.0
2023/02/12,15.0
2023/02/23,10.0
2022/07/11,325.0
2023/01/26,19.0
2023/03/03,15.0
2022/11/29,6.0
2022/09/28,30.0
2022/08/06,123.0
2022/08/04,5.0
2022/09/20,11.0
2022/08/10,2.0
2022/07/24,2.0
2023/01/09,27.0
2022/11/25,61.0
2023/02/07,0.0
2022/12/18,2.0
2022/11/16,10.0
2023/02/02,42.0
2023/02/19,12.0
2022/10/25,13.0
2022/11/19,2.0
2023/02/24,3.0
2023/02/03,32.0
2022/10/12,22.0
2022/08/18,20.0
2022/09/09,17.0
2022/07/16,0.0
2022/07/09,19.0
2022/07/23,17.0
2022/09/23,5.0
2023/02/27,29.0
2022/10/28,7.0
2022/10/15,3.0
2022/11/20,9.0
2023/02/07,20.0
2022/08/25,13.0
2022/08/21,48.0
2022/12/29,21.0
2022/06/30,341.0
2022/09/17,37.0
2023/03/01,37.0
2023/03/05,17.0
2022/07/26,51.0
2022/09/28,1.0
2022/12/27,25.0
2022/08/06,16.0
2022/11/05,2.0
2022/08/22,4.0
2022/07/12,33.0
2023/01/10,15.0
2022/12/16,1.0
2022/12/21,62.0
2022/09/26,35.0
2022/11/27,18.0
2022/12/27,753.0
2022/09/22,4.0
2022/08/03,15.0
2022/08/26,33.0
2022/12/22,10.0
2022/12/20,1.0
2022/10/03,2.0
2023/02/26,24.0
2022/09/05,13.0
2023/01/05,11.0
2022/07/16,7.0
2023/01/08,1.0
2023/01/05,19.0
2023/03/03,24.0
2022/09/29,2.0
2023/02/27,20.0
2022/10/26,3.0
2023/02/21,0.0
2022/09/02,2.0
2023/01/03,27.0
2022/12/18,21.0
2022/12/24,80.0
2022/11/25,24.0
2023/02/23,109.0
2022/09/18,4.0
2022/06/30,63.0
2022/07/11,0.0
2023/01/11,2.0
2022/10/20,37.0
2022/12/08,12.0
2022/10/29,5.0
2022/12/13,6.0
2022/07/14,38.0
2022/07/15,31.0
2023/01/17,45.0
2022/07/05,13.0
2022/08/15,24.0
2022/08/31,15.0
2023/01/07,12.0
2022/08/13,136.0
2023/02/26,6.0
2022/07/16,380.0
2022/10/16,504.0
2022/12/14,6.0
2022/10/08,8.0
2023/01/07,36.0
2022/07/14,75.0
2022/12/13,85.0
2022/12/02,12.0
2023/02/01,23.0
2022/11/20,26.0
2022/09/01,2.0
2022/08/04,17.0
2023/03/01,0.0
2022/12/17,1.0
2023/02/20,3.0
2022/10/15,1.0
2023/03/06,4.0
2022/12/26,95.0
2023/02/04,6.0
2022/11/09,32.0
2023/01/26,0.0
2022/08/26,414.0
2022/10/09,18.0
2022/11/13,3.0
2023/02/09,17.0
2023/03/04,23.0
2022/07/07,13.0
2022/09/07,58.0
2022/08/23,1.0
2022/06/29,17.0
2023/01/28,10.0
2022/11/06,7.0
2022/11/17,1.0
2023/03/03,3.0
2022/11/24,3.0
2022/12/02,639.0
2022/07/23,68.0
2022/12/07,21.0
2022/09/23,11.0
2022/12/26,13.0
2023/01/10,29.0
2022/09/26,22.0
2023/02/19,1.0
2022/11/26,48.0
2022/11/12,2.0
2022/07/25,51.0
2022/07/01,5.0
2022/11/02,4.0
2022/07/29,3.0
2023/01/26,260.0
2023/01/12,9.0
2023/01/21,47.0
2023/01/05,29.0
2023/02/21,22.0
2022/08/25,45.0
2022/12/07,34.0
2022/11/23,2.0
2022/08/11,16.0
2022/11/06,13.0
2022/10/11,5.0
2022/12/19,29.0
2022/12/10,7.0
2023/01/19,0.0
2022/11/11,1.0
2022/12/28,20.0
2022/08/11,5.0
2022/07/07,369.0
2022/09/23,1.0
2023/01/06,7.0
2023/01/21,20.0
2023/03/06,8.0
2022/10/23,4.0
2022/08/08,4.0
2022/10/17,7.0
2022/08/28,0.0
2022/12/31,13.0
2022/08/13,9.0
2022/12/28,11.0
2022/07/26,10.0
2022/12/22,61.0
2022/09/07,39.0
2022/10/21,12.0
2023/01/03,0.0
2022/08/04,156.0
2022/12/26,19.0
2022/07/04,13.0
2023/02/11,169.0
2023/01/28,2.0
2022/09/30,17.0
2022/12/24,75.0
2023/01/01,23.0
2022/12/21,0.0
2022/11/17,35.0
2022/09/02,5.0
2023/01/04,16.0
2022/09/18,6.0
2022/07/26,39.0
2022/11/18,27.0
2022/08/11,3.0
2022/10/22,68.0
2022/11/04,0.0
2022/10/10,29.0
2023/01/30,7.0
2022/09/17,6.0
2022/07/17,35.0
2022/09/25,21.0
2022/09/28,1.0
2022/09/12,3.0
2023/01/05,20.0
2023/01/11,19.0
2023/03/05,20.0
2023/02/08,42.0
2022/12/23,27.0
2022/09/16,42.0
2022/10/26,15.0
2022/09/27,12.0
2023/01/04,7.0
2022/07/06,147.0
2023/02/17,20.0
2022/11/19,0.0
2022/08/20,29.0
2022/09/14,46.0
2023/01/05,12.0
2023/02/26,6.0
2023/01/07,3.0
2022/07/04,13.0
2022/12/23,21.0
2023/01/20,24.0
2022/10/22,2.0
2022/12/17,22.0
2022/10/23,55.0
2022/10/15,11.0
2022/11/03,6.0
2022/08/28,5.0
2022/09/19,27.0
2022/07/15,11.0
2022/09/24,2.0
2022/11/18,0.0
2023/01/06,4.0
2022/08/20,0.0
2022/10/29,62.0
2022/08/10,54.0
2023/01/20,8.0
2023/01/29,0.0
2023/03/02,19.0
2023/02/19,0.0
2022/12/17,54.0
2023/01/14,13.0
2022/11/26,0.0
2022/10/04,11.0
2022/09/22,40.0
2023/02/24,185.0
2023/02/25,16.0
2022/10/08,11.0
2022/07/13,13.0
2022/11/17,1.0
2022/11/21,2.0
2022/10/22,337.0
2023/01/12,80.0
2023/02/15,35.0
2022/12/23,45.0
2023/03/02,108.0
2022/11/28,1.0
2022/08/27,40.0
2022/11/25,39.0
2022/09/10,39.0
